Yt.3M,Yt.2M,Yt.1M,Code,Industry,MR,MR.PR,MR.Decile,TVC,TVC.PR,TVC.Decile,TRC,TRC.PR,TRC.Decile,BAB,BAB.PR,BAB.Decile,EV,EV.PR,EV.Decile,P/B,P/B.PR,P/B.Decile,PSR,PSR.PR,PSR.Decile,ROE,ROE.PR,ROE.Decile,ROA,ROA.PR,ROA.Decile,C/A,C/A.PR,C/A.Decile,D/A,D/A.PR,D/A.Decile,PG,PG.PR,PG.Decile,AG,AG.PR,AG.Decile
-0.0694,-0.0671,-0.0719,6670 復盛應用,M3700 運動休閒,0.4099,0.9255,1,2.5576,0.8927,2,1.9037,0.8828,2,0.1175,0.8916,2,"41,633,320,561",0.1884,9,2.53,0.2771,8,6.5383,0.586,5,7.47,0.966,1,4.87,0.9858,1,0.313,0.8795,2,33.03,0.7043,3,0.3086,0.5027,6,-0.0385,0.2048,8
0.0385,0.1328,0.1713,6674 鋐寶科技,M2327 通信網路業,-0.1509,0.0581,10,-0.463,0.207,8,-0.4482,0.2059,8,0.1619,0.8445,2,"1,572,287,895",0.9507,1,1.58,0.5586,5,6.9737,0.5685,5,-3.61,0.0416,10,-2.54,0.0285,10,0.3027,0.8708,2,27.37,0.7842,3,0.3494,0.5137,5,-0.336,0.0044,10
0.0864,0.3192,0.1726,6689 伊雲谷,M3600 數位雲端,-0.2899,0.0088,10,-0.3499,0.2924,8,-0.2296,0.3823,7,0.9261,0.1084,9,"6,113,451,600",0.6517,4,2.56,0.2705,8,2.2544,0.9266,1,0.52,0.2826,8,0.29,0.2793,8,0.2606,0.7974,3,49.06,0.3998,7,0.3024,0.4973,6,0.0889,0.724,3
0.058,0.2086,0.131,6691 洋基工程,M2331 其他電子業,0.077,0.5389,5,-0.3689,0.2826,8,-0.3853,0.2486,8,0.6398,0.2935,8,"31,391,785,515",0.2355,8,7.41,0.0252,10,11.3974,0.3582,7,7.08,0.9628,1,3.02,0.8959,2,0.2908,0.8543,2,60.81,0.1939,9,-0.0724,0.2957,8,-0.0414,0.1917,9
0.157,0.4206,0.314,6695 芯鼎,M2324 半導體,-0.3886,0.0044,10,-0.6932,0.0679,10,-0.6025,0.1106,9,0.6076,0.3143,7,"5,055,014,900",0.7108,3,3.61,0.1446,9,23.4975,0.1512,9,-1.3,0.0997,10,-1.18,0.0624,10,0.4095,0.9496,1,8.34,0.9781,1,0.3797,0.5246,5,0.0041,0.3669,7
0.1091,0.4909,0.0955,6698 旭暉應材,M2331 其他電子業,-0.0816,0.1292,9,-0.7679,0.0329,10,-0.7399,0.0361,10,0.5008,0.4425,6,"2,167,625,435",0.9069,1,1.92,0.4414,6,9.987,0.4118,6,-0.75,0.1314,9,-0.36,0.1194,9,0.1611,0.5531,5,34.97,0.6747,4,0.5912,0.6002,5,-0.0145,0.2837,8
1.3333,1.287,0.7648,6706 惠特,M2326 光電業,-0.1812,0.0383,10,-0.3933,0.264,8,-0.3282,0.3001,8,0.488,0.46,6,"4,056,381,360",0.7777,3,1.07,0.7996,3,22.5716,0.1577,9,-2,0.0789,10,-1.08,0.069,10,0.253,0.782,3,40.8,0.5641,5,-0.2482,0.2223,8,-0.0981,0.069,10
0.023,0.1687,0.1626,6715 嘉基,M2328 電子零組件,-0.0414,0.2015,9,-0.6509,0.092,10,-0.6248,0.0909,10,0.9047,0.1172,9,"10,445,602,851",0.4907,6,3.51,0.1555,9,18.7834,0.2015,9,2.95,0.6791,4,2.34,0.805,2,0.4386,0.9639,1,23.66,0.8346,2,0.0543,0.3844,7,0.1749,0.8762,2
-0.1013,0.0685,0.1093,6719 力智,M2324 半導體,-0.0292,0.2333,8,-0.3765,0.2771,8,-0.3482,0.287,8,0.8074,0.1676,9,"27,813,420,136",0.264,8,2.97,0.2092,8,32.8659,0.092,10,1.41,0.4272,6,1.29,0.5849,5,0.1642,0.5652,5,8.68,0.9737,1,6.2297,0.9474,1,-0.0689,0.1216,9
-0.2922,-0.0766,-0.0792,6742 澤米,M2326 光電業,0.0227,0.3866,7,-0.2641,0.3549,7,-0.3269,0.3012,8,1.1722,0.0504,10,"5,345,452,440",0.6911,4,3.64,0.1413,9,37.4321,0.0789,10,0.11,0.2212,8,0.18,0.2267,8,0.4602,0.9726,1,23.86,0.8324,2,-0.8685,0.1062,9,0.0611,0.6188,4
0.0221,0.1579,0.0035,6743 安普新,M2331 其他電子業,0.126,0.6572,4,1.3678,0.8302,2,1.0217,0.8215,2,0.7981,0.1763,9,"8,378,505,000",0.5487,5,2.92,0.218,8,7.3244,0.5444,5,-1.43,0.0953,10,-0.05,0.1621,9,0.0245,0.0832,10,69.27,0.1194,9,-0.7235,0.1238,9,0.1132,0.7897,3
0.0356,0.0395,-0.0435,6753 龍德造船,M2600 航運業,0.5361,0.9562,1,0.8303,0.7755,3,0.5624,0.7371,3,1.0524,0.0789,10,"13,413,944,040",0.4173,6,3.87,0.126,9,11.7745,0.3472,7,8.06,0.9737,1,2.95,0.8894,2,0.1764,0.5991,5,62.66,0.1774,9,0.6433,0.6221,4,0.2663,0.9354,1
0.4499,0.0629,0.0352,6754 匯僑設計,M3800 居家生活,0.1316,0.6714,4,0.2783,0.632,4,0.1959,0.6287,4,0.637,0.2968,8,"3,868,095,000",0.7853,3,1.98,0.425,6,3.4098,0.8324,2,2.87,0.6692,4,1.29,0.5882,5,0.2588,0.793,3,56.49,0.2673,8,0.5884,0.5991,5,0.0866,0.7207,3
-0.1793,-0.0152,0.0455,6756 威鋒電子,M2324 半導體,-0.2186,0.0175,10,-0.7426,0.046,10,-0.688,0.0613,10,0.8261,0.1577,9,"13,622,895,000",0.414,6,5.36,0.0591,10,34.7824,0.0854,10,1.78,0.4896,6,1.4,0.6199,4,0.3938,0.9419,1,22.65,0.8521,2,2.3893,0.8675,2,0.0022,0.356,7
0.1316,0.4331,0.1271,6757 台灣虎航,M2600 航運業,0.3055,0.874,2,0.9251,0.7908,3,0.6005,0.7481,3,0.4135,0.5465,5,"20,127,414,000",0.3198,7,2.95,0.2136,8,4.7398,0.7251,3,18.47,1,1,4.95,0.988,1,0.3631,0.9233,1,73.15,0.0931,10,1.0093,0.7032,3,0.2717,0.9387,1
-0.1185,0.0341,0.0723,6770 力積電,M2324 半導體,-0.0818,0.1271,9,0.469,0.7021,4,0.6295,0.7601,3,0.8423,0.1501,9,"103,363,045,297",0.1051,9,1.14,0.7634,3,9.5529,0.4272,6,-0.47,0.149,9,-0.11,0.1555,9,0.1235,0.4184,6,48.54,0.4053,6,-3.3516,0.0296,10,0.079,0.6889,4
-0.0607,0.0247,0,6776 展碁國際,M2329 電子通路業,0.0903,0.5717,5,-0.7693,0.0307,10,-0.7602,0.0197,10,0.4612,0.4918,6,"4,841,817,080",0.7284,3,2.38,0.3067,7,0.8786,0.9858,1,3.73,0.7755,3,1.41,0.621,4,0.0686,0.2442,8,69.31,0.1172,9,0.0086,0.3417,7,0.2159,0.9069,1
-0.0314,0.2055,0.1356,6782 視陽,M1722 生技醫療,-0.0589,0.172,9,0.0265,0.5378,5,0.0856,0.5849,5,0.0372,0.943,1,"14,451,910,200",0.402,7,4.83,0.0843,10,17.7402,0.2136,8,5.65,0.9113,1,3.61,0.9419,1,0.1029,0.3582,7,39.52,0.5915,5,3.3626,0.9091,1,-0.004,0.3275,7
0.0832,0.2924,0.2793,6789 采鈺,M2324 半導體,-0.1283,0.0701,10,-0.6455,0.0986,10,-0.6159,0.0964,10,0.8545,0.1435,9,"83,915,012,848",0.1172,9,5.69,0.0493,10,39.7822,0.0723,10,1.09,0.3801,7,0.8,0.4403,6,0.5028,0.9858,1,31.68,0.7273,3,1.3578,0.7711,3,-0.0916,0.0832,10
0.0066,0.0509,0,6790 永豐實,M1900 造紙工業,0.2485,0.8291,2,0.6531,0.7371,3,0.4507,0.7152,3,0.1047,0.9014,2,"13,268,939,583",0.4228,6,2.18,0.3647,7,5.0986,0.6988,4,4.25,0.8127,2,2.78,0.8675,2,0.2419,0.7634,3,34.67,0.6867,4,1.1255,0.7262,3,0.1726,0.874,2
-0.1117,0.0142,0.0087,6792 詠業,M2327 通信網路業,-0.0907,0.1139,9,-0.3935,0.2629,8,-0.3548,0.2804,8,0.5162,0.4239,6,"3,668,317,515",0.7963,3,2.54,0.2738,8,12.0417,0.3406,7,1.51,0.4458,6,1.22,0.5641,5,0.173,0.5893,5,21.99,0.8642,2,-0.3974,0.1742,9,-0.0571,0.1457,9
0.0762,0.2296,0.0185,6796 晉弘,M1722 生技醫療,-0.206,0.023,10,-0.4445,0.2136,8,-0.3578,0.2782,8,0.5422,0.3877,7,"2,723,774,155",0.8609,2,3.78,0.1325,9,28.0504,0.1172,9,-1.3,0.1008,10,-0.63,0.0909,10,0.2821,0.8434,2,43.53,0.5104,5,-1.7853,0.0515,10,0.6319,0.9912,1
-0.1875,0.0243,0.1146,6799 來頡,M2324 半導體,-0.1932,0.0296,10,-0.8792,0.0055,10,-0.8449,0.0055,10,0.8038,0.1709,9,"5,931,640,965",0.6605,4,5.46,0.0548,10,26.6928,0.1238,9,2.93,0.6758,4,2.45,0.8204,2,0.1528,0.5235,5,19.87,0.8905,2,0.0187,0.3549,7,0.0625,0.6243,4
0.1761,0.0859,0.1837,6805 富世達,M2328 電子零組件,-0.1099,0.0953,10,0.4429,0.69,4,0.5735,0.7393,3,1.2489,0.0383,10,"45,182,851,401",0.1774,9,12.08,0.0066,10,26.411,0.1271,9,4.93,0.8719,2,2.43,0.8171,2,0.6409,0.9956,1,53.55,0.3275,7,1.9398,0.8379,2,0.7545,0.9978,1
0.052,0.452,0.1,6806 森崴能源,M3500 綠能環保,0.1528,0.7108,3,-0.5945,0.1347,9,-0.6151,0.0986,10,0.6565,0.2804,8,"31,724,853,003",0.2322,8,2.68,0.2497,8,13.608,0.299,8,0.67,0.31,7,0.36,0.3001,8,0.1261,0.4206,6,59.72,0.2081,8,0.7971,0.6637,4,0.6861,0.9956,1
0.0574,0.1298,0.122,6830 汎銓,M2331 其他電子業,-0.1241,0.0745,10,-0.274,0.3472,7,-0.2258,0.3844,7,0.5602,0.3702,7,"6,341,458,592",0.6407,4,2.6,0.2629,8,14.5831,0.2782,8,-0.37,0.1621,9,-0.12,0.1533,9,0.1532,0.5246,5,44.86,0.4863,6,-1.2665,0.0723,10,0.2342,0.9168,1
0.3597,0.6529,0.446,6834 天二科技,M2328 電子零組件,0.0598,0.5049,5,7.2958,0.9628,1,6.4742,0.9759,1,0.3221,0.6605,4,"2,428,531,201",0.8883,2,1.53,0.5761,5,9.4762,0.4315,6,0.32,0.2453,8,0.29,0.2782,8,0.1535,0.5268,5,30.87,0.7371,3,1.1273,0.7273,3,-0.0354,0.2147,8
-0.0872,-0.043,-0.0416,6835 圓裕,M2328 電子零組件,0.1921,0.7722,3,0.3031,0.6407,4,0.179,0.6199,4,0.8929,0.1238,9,"3,475,104,349",0.8127,2,2.13,0.3812,7,6.0388,0.6199,4,3.96,0.7919,3,2.22,0.7842,3,0.4072,0.9474,1,48.04,0.4173,6,0.676,0.6287,4,0.0974,0.7481,3
-0.0252,0.071,0.0278,6861 睿生光電,M1722 生技醫療,-0.0941,0.1073,9,-0.3364,0.3056,7,-0.2593,0.3625,7,0.6958,0.2519,8,"2,953,647,885",0.8467,2,2.45,0.2935,8,6.4445,0.5958,5,1.58,0.4611,6,0.94,0.4874,6,0.2662,0.8171,2,41.26,0.5553,5,-0.313,0.1972,9,-0.0803,0.0986,10
0.5451,0.8601,-0.021,6869 雲豹能源,M3500 綠能環保,0.2723,0.8434,2,0.6096,0.724,3,0.3706,0.6933,4,-0.1824,0.9847,1,"19,289,782,860",0.3286,7,3.93,0.1216,9,19.2518,0.195,9,-0.37,0.1632,9,0.01,0.1709,9,0.1481,0.5049,5,56.41,0.2716,8,-1.0249,0.0811,10,0.3063,0.9496,1
0.4559,0.4882,0.0206,6873 泓德能源,M3500 綠能環保,0.1252,0.6539,4,0.1891,0.6068,4,0.0324,0.552,5,0.0614,0.9288,1,"20,292,562,951",0.3154,7,2.98,0.207,8,22.9663,0.1555,9,0.73,0.322,7,0.57,0.3724,7,0.3445,0.9102,1,55.3,0.2913,8,-0.3634,0.1829,9,0.6049,0.9901,1
-0.0514,0.1203,0.005,6901 鑽石投資,M9900 其他,-0.1115,0.0931,10,-0.429,0.2212,8,-0.3739,0.2574,8,0.5445,0.3844,7,"33,603,510,000",0.2202,8,2.95,0.2147,8,-43.4322,0.0022,10,-6.48,0.0186,10,-6.38,0.0044,10,0.0054,0.011,10,1.43,0.9978,1,-28.854,0.0033,10,0.0968,0.7437,3
-0.0579,0.1969,0.166,6906 現觀科,M3600 數位雲端,-0.3444,0.0055,10,-0.4909,0.195,9,-0.3847,0.2508,8,0.6596,0.276,8,"4,221,305,586",0.759,3,5.91,0.0427,10,54.6865,0.0537,10,2.53,0.6254,4,2.08,0.7623,3,0.226,0.7284,3,14.85,0.931,1,0.0746,0.3998,7,0.5602,0.9858,1
-0.0709,0.0594,0.0728,6916 華凌,M2326 光電業,-0.0848,0.1216,9,-0.5958,0.1336,9,-0.5531,0.1522,9,0.6842,0.2552,8,"1,673,628,750",0.9409,1,1.54,0.5728,5,3.5752,0.816,2,0.29,0.2377,8,0.26,0.2629,8,0.3264,0.8949,2,51.2,0.3614,7,-0.8792,0.1019,10,0.0891,0.7251,3
0.2451,0.6122,-0.0026,6937 天虹,M2324 半導體,-0.0462,0.1928,9,1.1362,0.8149,2,1.0218,0.8226,2,0.9543,0.1062,9,"13,163,456,308",0.4239,6,4.52,0.0997,10,25.8229,0.1303,9,2.71,0.6495,4,2.11,0.77,3,0.1997,0.6594,4,22.43,0.8554,2,1.1752,0.7382,3,0.4059,0.9671,1
0.1663,0.2756,0.0774,8011 台通,M2327 通信網路業,-0.0882,0.1183,9,-0.6908,0.0701,10,-0.6397,0.0811,10,0.6083,0.3133,7,"3,600,505,035",0.8028,2,1.38,0.6462,4,4.7757,0.7218,3,1.48,0.4414,6,0.92,0.4754,6,0.0634,0.2289,8,52.34,0.3494,7,2.2467,0.8598,2,0.1388,0.8313,2
-0.1145,-0.0095,0.054,8016 矽創,M2324 半導體,-0.0379,0.2092,8,-0.6378,0.1073,9,-0.6127,0.103,10,0.4663,0.4863,6,"30,636,945,707",0.2442,8,3.46,0.161,9,7.3838,0.5378,5,4.47,0.8357,2,3.13,0.9102,1,0.3542,0.9179,1,34.8,0.6791,4,0.46,0.5509,5,0.0293,0.4786,6
0.1682,0.2592,0.0542,8021 尖點,M2331 其他電子業,0.0616,0.5071,5,0.3167,0.6473,4,0.2617,0.6572,4,0.4726,0.4786,6,"4,175,755,008",0.7623,3,0.93,0.8795,2,5.6706,0.6473,4,0.25,0.2355,8,0.24,0.2552,8,0.3141,0.8817,2,28.02,0.77,3,0.3156,0.506,5,-0.0328,0.2245,8
1.372,1.2842,0.513,8028 昇陽半導體,M2324 半導體,0.0254,0.4042,6,0.1666,0.5969,5,0.1453,0.6057,4,0.8639,0.1369,9,"8,808,880,531",0.5367,5,2.21,0.356,7,11.9776,0.3439,7,1.59,0.4622,6,0.83,0.4502,6,0.172,0.5849,5,55.57,0.2859,8,0.0229,0.3625,7,0.0392,0.5203,5
-0.1637,-0.1625,-0.1562,8033 雷虎,M9900 其他,0.4981,0.9441,1,2.5428,0.8916,2,1.7794,0.8762,2,0.0413,0.9419,1,"11,917,119,150",0.4469,6,7.51,0.023,10,42.2172,0.0679,10,1.74,0.483,6,1.24,0.5696,5,0.1126,0.3855,7,37.2,0.6342,4,2.8471,0.8828,2,0.0329,0.5027,6
0.0301,0.1958,0.1056,8039 台虹,M2328 電子零組件,0.0533,0.4819,6,1.6203,0.8478,2,1.4069,0.8565,2,0.4171,0.5455,5,"12,412,951,232",0.4403,6,1.21,0.7317,3,6.2906,0.6013,5,1.56,0.4578,6,1,0.5049,5,0.1829,0.6199,4,41.06,0.5608,5,3.9038,0.92,1,0.0928,0.7306,3
-0.2166,-0.0234,0.0104,8046 南電,M2328 電子零組件,-0.1492,0.0591,10,0.0232,0.5345,5,0.1484,0.6068,4,0.9953,0.0953,10,"119,797,401,260",0.0953,10,2.88,0.2202,8,16.8715,0.2289,8,-0.33,0.1698,9,-0.21,0.1424,9,0.1868,0.632,4,34.83,0.678,4,-1.0656,0.0789,10,-0.1818,0.0208,10
-0.0186,-0.053,0.022,8070 長華*,M2329 電子通路業,0.3271,0.8861,2,0.4601,0.6977,4,0.2717,0.6605,4,0.7946,0.1774,9,"3,378,038,688",0.8193,2,1.71,0.5148,5,0.8405,0.9901,1,2.69,0.6462,4,1.56,0.6714,4,0.2025,0.6692,4,45.78,0.4655,6,0.4997,0.5663,5,0.1104,0.7842,3
0.014,0.1269,0.0716,8072 陞泰,M2329 電子通路業,0.0056,0.3308,7,-0.7698,0.0296,10,-0.7536,0.0252,10,0.4564,0.4973,6,"2,106,712,000",0.9124,1,0.98,0.8554,2,9.338,0.437,6,1.36,0.4228,6,1.25,0.5761,5,0.1563,0.5323,5,10.3,0.9671,1,1.929,0.8357,2,-0.0016,0.3406,7
-0.1972,-0.0032,0.0582,8081 致新,M2324 半導體,0.1774,0.7547,3,0.216,0.6177,4,0.1309,0.598,5,0.3071,0.6769,4,"23,989,960,157",0.2881,8,3.58,0.1479,9,12.3729,0.3286,7,4.94,0.874,2,3.66,0.9474,1,0.4762,0.9781,1,31.48,0.7338,3,0.4849,0.5597,5,0.1485,0.8445,2
-0.1084,0.096,0.1269,8101 華冠,M2327 通信網路業,-0.1615,0.0482,10,-0.1105,0.4556,6,-0.0114,0.5301,5,0.1081,0.9003,2,"534,092,632",0.9967,1,6.24,0.0372,10,19.2946,0.1928,9,-76.24,0.0022,10,-7.69,0.0033,10,0.0084,0.0197,10,92.67,0.0175,10,0.1982,0.46,6,-0.2067,0.0142,10
0.605,0.6087,0.2239,8103 瀚荃,M2328 電子零組件,0.0271,0.4064,6,-0.0737,0.4797,6,-0.078,0.4896,6,0.584,0.3395,7,"4,105,864,415",0.7733,3,1.21,0.7327,3,6.1007,0.6145,4,2.67,0.6418,4,1.68,0.6955,4,0.4689,0.9748,1,39.42,0.5947,5,1.9672,0.8401,2,0.0201,0.4359,6
0.0114,0.4915,-0.0099,8104 錸寶,M2326 光電業,0.0122,0.3527,7,-0.1577,0.4272,6,-0.1984,0.3998,7,0.5666,0.3571,7,"3,061,165,945",0.8379,2,1.32,0.6714,4,5.5201,0.6637,4,0.7,0.3176,7,0.48,0.3461,7,0.1561,0.529,5,56.27,0.2738,8,-0.9558,0.0953,10,-0.0509,0.1599,9
0.3654,0.4769,0.0769,8105 凌巨,M2326 光電業,-0.019,0.2574,8,-0.8172,0.0142,10,-0.7986,0.0142,10,0.5521,0.379,7,"5,663,828,267",0.6769,4,0.78,0.9387,1,2.8381,0.8817,2,0.83,0.3352,7,0.6,0.3779,7,0.2188,0.7097,3,29.61,0.759,3,0.2123,0.4655,6,-0.0803,0.0975,10
-0.0778,0.095,0.0421,8110 華東,M2324 半導體,0.224,0.8061,2,-0.2639,0.356,7,-0.2951,0.333,7,0.974,0.1008,10,"9,663,614,786",0.517,5,0.88,0.8949,2,4.884,0.7097,3,1.16,0.3976,7,0.92,0.4775,6,0.1028,0.3571,7,36.69,0.644,4,3.0184,0.8916,2,-0.1256,0.0471,10
-0.0657,0.0382,0.0083,8112 至上,M2329 電子通路業,0.336,0.8927,2,0.4828,0.7087,3,0.2045,0.6331,4,1.1159,0.0613,10,"43,651,629,920",0.1807,9,2.29,0.3341,7,0.782,0.9934,1,3.22,0.7108,3,1.65,0.6878,4,0.022,0.0679,10,73.34,0.0909,10,1.6494,0.8083,2,0.5395,0.9836,1
0.5608,0.6152,0.298,8114 振樺電,M2325 電腦及週邊,0.0568,0.4929,6,-0.6914,0.069,10,-0.6713,0.0679,10,0.4999,0.4436,6,"12,682,110,114",0.4326,6,2.31,0.3242,7,5.7231,0.644,4,2.81,0.6616,4,1.47,0.6451,4,0.1993,0.6583,4,56.65,0.2651,8,0.2234,0.471,6,0.0163,0.4228,6
-0.0381,0.0091,0.0026,8131 福懋科,M2324 半導體,0.0026,0.322,7,-0.3268,0.3122,7,-0.3351,0.2957,8,0.3497,0.6232,4,"16,530,089,807",0.3713,7,1.41,0.6342,4,7.0053,0.5652,5,2.99,0.6824,4,2.62,0.8478,2,0.346,0.9135,1,14.15,0.9398,1,0.5019,0.5674,5,-0.093,0.0767,10
-0.1002,0.0202,0.0252,8150 南茂,M2324 半導體,-0.0046,0.3001,8,-0.5359,0.1665,9,-0.5205,0.1643,9,0.7854,0.1818,9,"30,334,640,136",0.2486,8,1.44,0.6177,4,5.5981,0.6539,4,1.75,0.4863,6,1.07,0.5268,5,0.267,0.8193,2,44.51,0.4929,6,1.1635,0.7349,3,-0.0032,0.3319,7
-0.1664,-0.069,0.0118,8163 達方,M2325 電腦及週邊,0.3228,0.8817,2,-0.2443,0.3735,7,-0.3143,0.3133,7,0.5072,0.437,6,"17,624,404,063",0.3527,7,1.53,0.5816,5,3.4482,0.828,2,1.07,0.3768,7,0.62,0.3801,7,0.1585,0.5465,5,55.27,0.2924,8,0.0072,0.3406,7,-0.0466,0.1774,9
-0.0637,0.0443,0.0277,8201 無敵,M2331 其他電子業,-0.107,0.0986,10,-0.6097,0.1194,9,-0.5889,0.1216,9,0.6003,0.3242,7,"1,119,474,636",0.9803,1,2.49,0.287,8,10.8126,0.3757,7,-3.96,0.034,10,-2.93,0.0197,10,0.3936,0.9409,1,22.37,0.8565,2,0.0854,0.4064,6,-0.1471,0.0329,10
0.0022,0.0124,0.0083,8210 勤誠,M2325 電腦及週邊,0.0818,0.5509,5,0.407,0.6824,4,0.353,0.6889,4,0.9225,0.1106,9,"35,377,945,390",0.2125,8,5,0.0767,10,12.7569,0.3209,7,6.38,0.9398,1,2.82,0.8729,2,0.2535,0.7842,3,54.81,0.3056,7,12.1665,0.9704,1,0.2061,0.9003,2
-0.0304,-0.0016,-0.014,8213 志超,M2328 電子零組件,-0.0439,0.1972,9,0.3989,0.6813,4,0.4487,0.713,3,0.3497,0.6243,4,"10,364,202,591",0.4962,6,0.78,0.9398,1,2.4828,0.9069,1,0.64,0.3067,7,0.49,0.3494,7,0.367,0.9266,1,46.15,0.4513,6,-0.3434,0.1895,9,0.0309,0.4918,6
-0.0876,0.0503,-0.003,8215 明基材,M2326 光電業,-0.0986,0.1051,9,-0.3396,0.3023,8,-0.311,0.3165,7,0.2867,0.7043,3,"10,049,105,515",0.5049,5,1.98,0.4261,6,2.1879,0.931,1,0.46,0.276,8,0.3,0.2815,8,0.0367,0.1303,9,60.51,0.1972,9,-0.2705,0.2158,8,0.054,0.5827,5
-0.2349,-0.0802,-0.0498,8222 寶一,M1500 電機機械,-0.0276,0.2399,8,0.0678,0.5542,5,0.0557,0.5652,5,0.5788,0.3461,7,"3,115,321,534",0.8335,2,3.75,0.1358,9,16.5153,0.2333,8,3.55,0.7623,3,2.05,0.7612,3,0.157,0.5356,5,45.88,0.4589,6,4.5357,0.9354,1,0.1365,0.8237,2
0.0379,0.0448,-0.0101,8249 菱光,M2328 電子零組件,0.012,0.3516,7,-0.734,0.0526,10,-0.7191,0.046,10,0.3387,0.6353,4,"4,149,539,164",0.7667,3,0.78,0.9332,1,6.1164,0.6134,4,0.44,0.2716,8,0.37,0.3056,7,0.3344,0.9014,2,28.7,0.7634,3,-0.4987,0.1522,9,0.0844,0.713,3
-0.0843,0.0372,0.0012,8261 富鼎,M2324 半導體,-0.0749,0.1446,9,-0.2803,0.3428,7,-0.2604,0.3604,7,0.4376,0.5159,5,"9,517,455,396",0.5225,5,1.91,0.4447,6,16.1384,0.2377,8,1.61,0.4666,6,1.47,0.6429,4,0.1032,0.3593,7,8.4,0.977,1,0.5028,0.5685,5,-0.0541,0.1522,9
-0.1562,-0.0026,0.0493,8271 宇瞻,M2324 半導體,0.099,0.5915,5,-0.4816,0.1993,9,-0.4764,0.1895,9,1.2495,0.0372,10,"7,902,148,977",0.5706,5,1.9,0.4502,6,4.0592,0.7733,3,2.56,0.6287,4,1.87,0.7317,3,0.1135,0.3888,7,25.87,0.8094,2,-0.0836,0.2892,8,0.1037,0.7689,3
0.0269,0.0938,0.0197,8341 日友,M3500 綠能環保,-0.0794,0.1358,9,-0.3364,0.3045,7,-0.3224,0.3034,8,0.3831,0.5805,5,"12,026,456,000",0.4458,6,2.74,0.2421,8,15.7558,0.2563,8,1.29,0.4096,6,0.72,0.414,6,0.0589,0.2103,8,52.58,0.3428,7,-0.5509,0.1402,9,-0.0156,0.276,8
0.0544,0.1703,0.0409,8367 建新國際,M2600 航運業,0.083,0.5564,5,0.3592,0.6637,4,0.2519,0.655,4,0.1411,0.8751,2,"4,165,361,466",0.7634,3,1.24,0.7119,3,6.6636,0.5805,5,1.75,0.4841,6,0.67,0.3954,7,0.0425,0.1544,9,73.5,0.0876,10,-0.3216,0.1928,9,0.3882,0.9628,1
3.7543,2.5576,1.3226,8374 羅昇,M1500 電機機械,0.0877,0.5663,5,-0.5494,0.161,9,-0.5558,0.1435,9,0.3553,0.6188,4,"3,403,558,241",0.8182,2,1.73,0.5071,5,4.8456,0.7152,3,0.08,0.2158,8,0.09,0.1939,9,0.1476,0.4995,6,31.23,0.7349,3,-0.8676,0.1073,9,-0.0838,0.0898,10
0.019,0.019,0.0132,8422 可寧衛,M3500 綠能環保,0.0387,0.4436,6,1.2542,0.8258,2,1.1501,0.8346,2,0.2492,0.7426,3,"19,967,480,943",0.3209,7,2.99,0.2037,9,15.5832,0.2585,8,3.62,0.7689,3,1.67,0.6922,4,0.0721,0.2596,8,58.14,0.2355,8,-0.2114,0.2278,8,0.2358,0.9179,1
0.191,0.1663,0.1721,8438 昶昕,M3500 綠能環保,0.3398,0.8938,2,13.4312,0.9901,1,10.0388,0.9901,1,0.3116,0.6725,4,"2,346,636,610",0.8927,2,1.12,0.7777,3,3.3678,0.8379,2,1.45,0.4348,6,0.97,0.4962,6,0.2002,0.6605,4,37.96,0.6188,4,0.7215,0.6429,4,-0.0327,0.2256,8
-0.0574,-0.0041,0,8443 阿瘦,M2900 貿易百貨,0.0427,0.4513,6,-0.6023,0.1238,9,-0.6121,0.1041,10,0.2351,0.7623,3,"814,960,000",0.9934,1,0.96,0.8686,2,2.679,0.897,2,1.13,0.3877,7,0.62,0.3812,7,0.1634,0.563,5,52.86,0.3395,7,5.2238,0.9409,1,0.0645,0.6287,4
0.0013,0.0248,0.0131,8454 富邦媒,M3600 數位雲端,0.0024,0.3198,7,-0.1061,0.4567,6,-0.0869,0.4765,6,0.2794,0.7119,3,"96,398,106,079",0.1084,9,8.34,0.0153,10,3.5865,0.8138,2,8.49,0.9803,1,3.25,0.9189,1,0.2463,0.7733,3,60.02,0.2015,9,0.0231,0.3636,7,0.1305,0.816,2
-0.0365,-0.0992,-0.0808,8462 柏文,M3700 運動休閒,0.1239,0.6473,4,-0.547,0.1621,9,-0.5543,0.1468,9,0.2903,0.701,4,"9,892,788,132",0.5093,5,4.83,0.0854,10,8.6583,0.4688,6,2.69,0.6451,4,0.71,0.4085,6,0.0767,0.2727,8,81.8,0.046,10,3.0929,0.8938,2,0.1047,0.77,3
-0.0291,0.0979,-0.0151,8463 潤泰材,M9900 其他,0.172,0.7459,3,7.2442,0.9617,1,6.1734,0.9704,1,-0.7107,0.9978,1,"4,298,805,000",0.7558,3,1.7,0.517,5,2.8301,0.8828,2,3.22,0.7097,3,1.31,0.5926,5,0.0816,0.2913,8,63.85,0.1632,9,12.4073,0.9715,1,0.0307,0.4874,6
