,Yt.1M,Code,Industry,MR,MR.PR,MR.Decile,TVC,TVC.PR,TVC.Decile,TRC,TRC.PR,TRC.Decile,BAB,BAB.PR,BAB.Decile,EV,EV.PR,EV.Decile,P/B,P/B.PR,P/B.Decile,PSR,PSR.PR,PSR.Decile,ROE,ROE.PR,ROE.Decile,ROA,ROA.PR,ROA.Decile,C/A,C/A.PR,C/A.Decile,D/A,D/A.PR,D/A.Decile,PG,PG.PR,PG.Decile,AG,AG.PR,AG.Decile
765,-0.0766,6438 ¨³±o,M2331 ¨ä¥L¹q¤l·~,0.1748,0.7525,3,0.1965,0.609,4,0.0745,0.5783,5,0.9947,0.0964,10,9568713169.0,0.5203,5,2.25,0.3439,7,7.5149,0.5279,5,3.32,0.7295,3,1.77,0.7152,3,0.2722,0.8291,2,48.91,0.4009,7,-0.2225,0.2256,8,0.0056,0.3724,7
766,0.5782,6442 ¥ú¸t,M2327 ³q«Hºô¸ô·~,0.7255,0.9803,1,0.6447,0.7327,3,0.4256,0.7065,3,1.0072,0.0942,10,13311245555.0,0.4206,6,3.85,0.1281,9,16.1091,0.241,8,4.95,0.8751,2,3.41,0.9321,1,0.244,0.7656,3,27.53,0.7798,3,32.8143,0.9967,1,0.1845,0.885,2
767,-0.0427,6443 ¤¸´¹,M2326 ¥ú¹q·~,0.0274,0.4085,6,-0.0969,0.4666,6,-0.1056,0.4655,6,0.4762,0.4699,6,14889108905.0,0.3921,7,1.95,0.4326,6,12.7518,0.322,7,0.29,0.2388,8,0.31,0.2848,8,0.0745,0.2683,8,34.77,0.6802,4,-0.8752,0.1041,10,0.0487,0.5575,5
768,0.3501,6446 ÃÄµØÃÄ,M1722 ¥Í§ÞÂåÀø,0.1332,0.6813,4,0.3679,0.6703,4,0.4131,0.7054,3,1.0157,0.0909,10,120755525273.0,0.0931,10,4.5,0.1008,10,73.0329,0.0372,10,1.37,0.4239,6,1.23,0.5685,5,0.7047,0.9989,1,10.36,0.966,1,1.4492,0.782,3,0.6435,0.9923,1
769,0.1281,6449 à±¨¹,M2328 ¹q¤l¹s²Õ¥ó,0.6782,0.9748,1,6.6141,0.9595,1,4.1842,0.9573,1,0.7889,0.1807,9,10963378395.0,0.4732,6,2.19,0.3593,7,15.1981,0.2651,8,4.44,0.8335,2,2.72,0.8587,2,0.2735,0.8335,2,41.03,0.5619,5,3.7301,0.9189,1,0.1289,0.8138,2
770,-0.0082,6464 ¥x¼Æ¬ì,M9900 ¨ä¥L,-0.0116,0.2826,8,0.4812,0.7076,3,0.4961,0.7218,3,0.0705,0.9255,1,10140937050.0,0.5027,6,1.38,0.6451,4,9.4833,0.4304,6,2.83,0.6648,4,1.51,0.6561,4,0.1051,0.3669,7,54.83,0.3045,7,-0.0756,0.2946,8,0.0033,0.3625,7
771,0.0612,6472 «O·ç,M1722 ¥Í§ÞÂåÀø,0.1322,0.6758,4,2.108,0.8719,2,1.6842,0.8697,2,0.5093,0.4337,6,74281244149.0,0.126,9,7.63,0.0219,10,25.9952,0.1292,9,6.4,0.9409,1,2.76,0.8642,2,0.2631,0.8061,2,62.63,0.1785,9,-0.311,0.1993,9,0.3442,0.9573,1
772,-0.0173,6477 ¦w¶°,M2326 ¥ú¹q·~,0.0109,0.3472,7,-0.5062,0.184,9,-0.482,0.1873,9,0.6225,0.3045,7,4499020881.0,0.7448,3,1.54,0.5696,5,24.1251,0.1446,9,-1.08,0.1117,9,-0.31,0.126,9,0.0553,0.1939,9,58.0,0.241,8,-1.644,0.0548,10,-0.0453,0.1818,9
773,-0.0827,6491 ´¹ºÓ,M1722 ¥Í§ÞÂåÀø,0.3246,0.8828,2,0.4253,0.6846,4,0.23,0.6418,4,0.2293,0.7755,3,38664982200.0,0.1972,9,3.67,0.138,9,22.4129,0.1599,9,5.23,0.8959,2,3.78,0.9562,1,0.0809,0.287,8,30.31,0.7503,3,0.5066,0.5696,5,0.4048,0.966,1
774,-0.0239,6504 «n¤»,M9900 ¨ä¥L,0.0479,0.4666,6,-0.3185,0.3231,7,-0.3087,0.3198,7,0.1127,0.897,2,5315329140.0,0.6933,4,1.41,0.6353,4,3.7004,0.7996,3,1.99,0.5268,5,0.88,0.4666,6,0.1356,0.4469,6,64.27,0.1577,9,5.8547,0.9452,1,-0.003,0.3341,7
775,-0.0718,6505 ¥x¶ì¤Æ,M9700 ªo¹q¿U®ð·~,-0.0436,0.1982,9,0.2342,0.6199,4,0.2155,0.6364,4,0.2073,0.8018,3,648365391794.0,0.012,10,2.06,0.4096,6,3.7872,0.7941,3,1.51,0.4469,6,1.23,0.5652,5,0.0951,0.3417,7,22.17,0.862,2,0.1332,0.4348,6,0.0074,0.3844,7
776,0.1623,6515 ¿o´Q,M2324 ¥b¾ÉÅé,0.0119,0.3505,7,0.7159,0.747,3,0.5379,0.7306,3,1.2133,0.0427,10,30210310332.0,0.2508,8,7.47,0.0241,10,28.1529,0.1161,9,5.84,0.92,1,3.94,0.9595,1,0.1052,0.368,7,37.55,0.6276,4,0.3919,0.529,5,0.0057,0.3757,7
777,0.1932,6526 ¹Fµo,M2324 ¥b¾ÉÅé,0.1115,0.6199,4,-0.0575,0.4874,6,-0.0817,0.4852,6,1.2747,0.035,10,111141685099.0,0.0997,10,6.39,0.035,10,29.0447,0.1139,9,2.51,0.6232,4,2.0,0.7558,3,0.4901,0.9814,1,23.14,0.8423,2,2.4367,0.8708,2,0.2464,0.9266,1
778,0.007,6531 ·R´¶*,M2324 ¥b¾ÉÅé,-0.274,0.012,10,-0.5439,0.1643,9,-0.4567,0.2004,9,0.7743,0.1895,9,27989972820.0,0.2629,8,6.13,0.0394,10,37.5455,0.0778,10,3.36,0.7404,3,2.92,0.8872,2,0.324,0.8905,2,17.04,0.9168,1,4.9,0.9387,1,0.0788,0.6878,4
779,0.0763,6533 ´¹¤ß¬ì,M2324 ¥b¾ÉÅé,-0.2968,0.0077,10,-0.6395,0.1051,9,-0.5599,0.1413,9,0.6569,0.2793,8,19804506201.0,0.3242,7,4.56,0.0975,10,92.9187,0.0263,10,-1.06,0.1128,9,-0.95,0.0756,10,0.3733,0.9288,1,8.64,0.9759,1,0.0678,0.3932,7,-0.0156,0.2771,8
780,0.2059,6552 ©öµØ¹q,M2324 ¥b¾ÉÅé,0.4682,0.9387,1,18.5024,0.9967,1,13.765,0.9978,1,0.6417,0.2913,8,4099320200.0,0.7744,3,1.07,0.8039,2,8.3336,0.4819,6,0.85,0.3395,7,0.6,0.3757,7,0.1423,0.4765,6,38.85,0.6068,4,2.2455,0.8587,2,-0.1113,0.0559,10
781,0.0311,6558 ¿³¯à°ª,M2331 ¨ä¥L¹q¤l·~,-0.0123,0.2782,8,-0.4007,0.2497,8,-0.363,0.2738,8,0.2313,0.77,3,2260311888.0,0.9003,2,1.41,0.6331,4,8.7572,0.4633,6,0.13,0.2245,8,0.13,0.2059,8,0.2417,0.7623,3,20.25,0.8861,2,1.043,0.7141,3,-0.1226,0.0504,10
782,0.071,6579 ¬ã´­,M2325 ¹q¸£¤Î¶gÃä,0.0409,0.4491,6,-0.716,0.0613,10,-0.7023,0.0548,10,0.5338,0.3976,7,25714714195.0,0.2804,8,2.52,0.2782,8,14.2661,0.2859,8,3.84,0.782,3,3.21,0.9146,1,0.3258,0.8938,2,17.35,0.9135,1,0.3898,0.5279,5,0.3084,0.9518,1
783,-0.0189,6581 ¿ûÁp,M3500 ºñ¯àÀô«O,0.2585,0.8335,2,1.2425,0.8248,2,1.0754,0.8302,2,0.3272,0.6528,4,11204978321.0,0.4677,6,2.67,0.2541,8,23.9715,0.1468,9,3.31,0.7273,3,2.83,0.8751,2,0.1692,0.5783,5,19.1,0.9003,2,0.5223,0.5739,5,-0.0825,0.0931,10
784,0.0116,6582 ¥ÓÂ×,M2100 ¾ó½¦¤u·~,0.0239,0.3965,7,-0.1771,0.4162,6,-0.193,0.4042,6,-0.0613,0.9737,1,5457350847.0,0.6878,4,0.86,0.9014,2,25.7568,0.1314,9,-0.42,0.1544,9,-0.4,0.115,9,0.0531,0.1851,9,5.17,0.9901,1,-0.0928,0.2782,8,-0.025,0.2442,8
785,-0.2241,6585 ¹©°ò,M9900 ¨ä¥L,0.5455,0.9595,1,0.1267,0.5849,5,-0.0391,0.5159,5,0.7337,0.2223,8,16235391146.0,0.3757,7,3.95,0.1183,9,20.4833,0.1796,9,5.77,0.9157,1,3.62,0.943,1,0.1578,0.5411,5,39.67,0.586,5,2.8229,0.8817,2,0.1093,0.782,3
786,0.0045,6592 ©M¼í¥ø·~,M9900 ¨ä¥L,-0.0826,0.1249,9,-0.2297,0.3844,7,-0.207,0.3954,7,0.3323,0.6418,4,71150272080.0,0.1314,9,1.93,0.4359,6,9.1409,0.4491,6,2.28,0.5805,5,0.29,0.2727,8,0.0168,0.0482,10,87.83,0.034,10,-0.0659,0.2968,8,0.194,0.8938,2
787,0.0748,6605 «ÒÄ_,M2200 ¨T¨®¤u·~,0.4603,0.9376,1,-0.2796,0.3439,7,-0.32,0.3089,7,0.5074,0.4359,6,35621291924.0,0.2092,8,2.04,0.4129,6,7.4296,0.5345,5,4.94,0.8729,2,2.98,0.8938,2,0.1388,0.4655,6,43.45,0.5137,5,0.9759,0.6966,4,-0.0247,0.2464,8
788,0.0276,6606 «Ø¼w¤u·~,M1500 ¹q¾÷¾÷±ñ,0.119,0.6375,4,0.0327,0.5411,5,-0.0227,0.5246,5,0.1916,0.8127,2,2799179101.0,0.8543,2,1.82,0.4765,6,16.1369,0.2399,8,1.42,0.4283,6,1.08,0.5279,5,0.0503,0.1796,9,27.26,0.7875,3,0.3536,0.5148,5,-0.053,0.1577,9
789,0.0346,6625 ¥²À³,M9900 ¨ä¥L,-0.1157,0.0887,10,0.4573,0.6966,4,0.4361,0.7076,3,0.2422,0.7536,3,4734218882.0,0.7349,3,4.67,0.092,10,10.1796,0.4009,7,5.07,0.8806,2,2.76,0.8653,2,0.3652,0.9255,1,43.45,0.5148,5,1.8727,0.8269,2,0.702,0.9967,1
790,-0.0041,6655 ¬ì©w,M9900 ¨ä¥L,0.0513,0.4765,6,-0.351,0.2913,8,-0.3677,0.2683,8,0.1264,0.8861,2,9250595399.0,0.5279,5,4.04,0.1161,9,17.2373,0.2212,8,3.38,0.7437,3,1.34,0.6057,4,0.029,0.103,10,64.14,0.161,9,0.5815,0.5947,5,0.0205,0.437,6
791,-0.0764,6657 µØ¦w,M1722 ¥Í§ÞÂåÀø,-0.129,0.0668,10,-0.1837,0.4096,6,-0.1707,0.4261,6,0.4736,0.4743,6,4733434427.0,0.736,3,5.8,0.0482,10,3361.8142,0.0077,10,-5.43,0.0219,10,-5.24,0.0077,10,0.3763,0.931,1,3.97,0.9923,1,0.2405,0.4765,6,0.407,0.9682,1
792,0.1578,6658 Ápµ¦,M2331 ¨ä¥L¹q¤l·~,0.0023,0.3187,7,-0.0473,0.494,6,-0.0691,0.4973,6,0.5553,0.3757,7,1521331641.0,0.9518,1,1.33,0.6659,4,5.3778,0.6758,4,0.34,0.2519,8,0.22,0.2486,8,0.2351,0.7448,3,51.85,0.3527,7,-0.3473,0.1884,9,0.1575,0.8543,2
793,-0.086,6668 ¤¤´­¥ú,M2326 ¥ú¹q·~,0.3485,0.8959,2,0.2419,0.621,4,-0.0007,0.5389,5,0.0831,0.9157,1,6589089525.0,0.6276,4,3.16,0.1851,9,29.2977,0.1095,9,-2.48,0.0635,10,-1.23,0.0591,10,0.1772,0.6035,4,42.61,0.5257,5,0.4142,0.5312,5,-0.0629,0.1347,9
794,0.0664,6669 ½n¿o,M2325 ¹q¸£¤Î¶gÃä,0.1066,0.6112,4,-0.2484,0.3658,7,-0.2692,0.3571,7,1.313,0.0274,10,474555220000.0,0.0164,10,8.18,0.0175,10,6.8156,0.5761,5,10.37,0.988,1,4.96,0.989,1,0.2557,0.7886,3,56.48,0.2694,8,0.4272,0.5367,5,0.1209,0.8061,2
795,-0.0719,6670 ´_²±À³¥Î,M3700 ¹B°Ê¥ð¶¢,0.4099,0.9255,1,2.5576,0.8927,2,1.9037,0.8828,2,0.1175,0.8916,2,41633320561.0,0.1884,9,2.53,0.2771,8,6.5383,0.586,5,7.47,0.966,1,4.87,0.9858,1,0.313,0.8795,2,33.03,0.7043,3,0.3086,0.5027,6,-0.0385,0.2048,8
796,0.1713,6674 èbÄ_¬ì§Þ,M2327 ³q«Hºô¸ô·~,-0.1509,0.0581,10,-0.463,0.207,8,-0.4482,0.2059,8,0.1619,0.8445,2,1572287895.0,0.9507,1,1.58,0.5586,5,6.9737,0.5685,5,-3.61,0.0416,10,-2.54,0.0285,10,0.3027,0.8708,2,27.37,0.7842,3,0.3494,0.5137,5,-0.336,0.0044,10
797,0.1726,6689 ¥ì¶³¨¦,M3600 ¼Æ¦ì¶³ºÝ,-0.2899,0.0088,10,-0.3499,0.2924,8,-0.2296,0.3823,7,0.9261,0.1084,9,6113451600.0,0.6517,4,2.56,0.2705,8,2.2544,0.9266,1,0.52,0.2826,8,0.29,0.2793,8,0.2606,0.7974,3,49.06,0.3998,7,0.3024,0.4973,6,0.0889,0.724,3
798,0.131,6691 ¬v°ò¤uµ{,M2331 ¨ä¥L¹q¤l·~,0.077,0.5389,5,-0.3689,0.2826,8,-0.3853,0.2486,8,0.6398,0.2935,8,31391785515.0,0.2355,8,7.41,0.0252,10,11.3974,0.3582,7,7.08,0.9628,1,3.02,0.8959,2,0.2908,0.8543,2,60.81,0.1939,9,-0.0724,0.2957,8,-0.0414,0.1917,9
799,0.314,6695 ªä¹©,M2324 ¥b¾ÉÅé,-0.3886,0.0044,10,-0.6932,0.0679,10,-0.6025,0.1106,9,0.6076,0.3143,7,5055014900.0,0.7108,3,3.61,0.1446,9,23.4975,0.1512,9,-1.3,0.0997,10,-1.18,0.0624,10,0.4095,0.9496,1,8.34,0.9781,1,0.3797,0.5246,5,0.0041,0.3669,7
800,0.0955,6698 ¦°·uÀ³§÷,M2331 ¨ä¥L¹q¤l·~,-0.0816,0.1292,9,-0.7679,0.0329,10,-0.7399,0.0361,10,0.5008,0.4425,6,2167625435.0,0.9069,1,1.92,0.4414,6,9.987,0.4118,6,-0.75,0.1314,9,-0.36,0.1194,9,0.1611,0.5531,5,34.97,0.6747,4,0.5912,0.6002,5,-0.0145,0.2837,8
801,0.7648,6706 ´f¯S,M2326 ¥ú¹q·~,-0.1812,0.0383,10,-0.3933,0.264,8,-0.3282,0.3001,8,0.488,0.46,6,4056381360.0,0.7777,3,1.07,0.7996,3,22.5716,0.1577,9,-2.0,0.0789,10,-1.08,0.069,10,0.253,0.782,3,40.8,0.5641,5,-0.2482,0.2223,8,-0.0981,0.069,10
802,0.1626,6715 ¹Å°ò,M2328 ¹q¤l¹s²Õ¥ó,-0.0414,0.2015,9,-0.6509,0.092,10,-0.6248,0.0909,10,0.9047,0.1172,9,10445602851.0,0.4907,6,3.51,0.1555,9,18.7834,0.2015,9,2.95,0.6791,4,2.34,0.805,2,0.4386,0.9639,1,23.66,0.8346,2,0.0543,0.3844,7,0.1749,0.8762,2
803,0.1093,6719 ¤O´¼,M2324 ¥b¾ÉÅé,-0.0292,0.2333,8,-0.3765,0.2771,8,-0.3482,0.287,8,0.8074,0.1676,9,27813420136.0,0.264,8,2.97,0.2092,8,32.8659,0.092,10,1.41,0.4272,6,1.29,0.5849,5,0.1642,0.5652,5,8.68,0.9737,1,6.2297,0.9474,1,-0.0689,0.1216,9
804,-0.0792,6742 ¿A¦Ì,M2326 ¥ú¹q·~,0.0227,0.3866,7,-0.2641,0.3549,7,-0.3269,0.3012,8,1.1722,0.0504,10,5345452440.0,0.6911,4,3.64,0.1413,9,37.4321,0.0789,10,0.11,0.2212,8,0.18,0.2267,8,0.4602,0.9726,1,23.86,0.8324,2,-0.8685,0.1062,9,0.0611,0.6188,4
805,0.0035,6743 ¦w´¶·s,M2331 ¨ä¥L¹q¤l·~,0.126,0.6572,4,1.3678,0.8302,2,1.0217,0.8215,2,0.7981,0.1763,9,8378505000.0,0.5487,5,2.92,0.218,8,7.3244,0.5444,5,-1.43,0.0953,10,-0.05,0.1621,9,0.0245,0.0832,10,69.27,0.1194,9,-0.7235,0.1238,9,0.1132,0.7897,3
806,-0.0435,6753 Às¼w³y²î,M2600 ¯è¹B·~,0.5361,0.9562,1,0.8303,0.7755,3,0.5624,0.7371,3,1.0524,0.0789,10,13413944040.0,0.4173,6,3.87,0.126,9,11.7745,0.3472,7,8.06,0.9737,1,2.95,0.8894,2,0.1764,0.5991,5,62.66,0.1774,9,0.6433,0.6221,4,0.2663,0.9354,1
807,0.0352,6754 ¶×¹´³]­p,M3800 ©~®a¥Í¬¡,0.1316,0.6714,4,0.2783,0.632,4,0.1959,0.6287,4,0.637,0.2968,8,3868095000.0,0.7853,3,1.98,0.425,6,3.4098,0.8324,2,2.87,0.6692,4,1.29,0.5882,5,0.2588,0.793,3,56.49,0.2673,8,0.5884,0.5991,5,0.0866,0.7207,3
808,0.0455,6756 «Â¾W¹q¤l,M2324 ¥b¾ÉÅé,-0.2186,0.0175,10,-0.7426,0.046,10,-0.688,0.0613,10,0.8261,0.1577,9,13622895000.0,0.414,6,5.36,0.0591,10,34.7824,0.0854,10,1.78,0.4896,6,1.4,0.6199,4,0.3938,0.9419,1,22.65,0.8521,2,2.3893,0.8675,2,0.0022,0.356,7
809,0.1271,6757 ¥xÆWªê¯è,M2600 ¯è¹B·~,0.3055,0.874,2,0.9251,0.7908,3,0.6005,0.7481,3,0.4135,0.5465,5,20127414000.0,0.3198,7,2.95,0.2136,8,4.7398,0.7251,3,18.47,1.0,1,4.95,0.988,1,0.3631,0.9233,1,73.15,0.0931,10,1.0093,0.7032,3,0.2717,0.9387,1
810,0.0723,6770 ¤O¿n¹q,M2324 ¥b¾ÉÅé,-0.0818,0.1271,9,0.469,0.7021,4,0.6295,0.7601,3,0.8423,0.1501,9,103363045297.0,0.1051,9,1.14,0.7634,3,9.5529,0.4272,6,-0.47,0.149,9,-0.11,0.1555,9,0.1235,0.4184,6,48.54,0.4053,6,-3.3516,0.0296,10,0.079,0.6889,4
811,0.0,6776 ®iùÖ°ê»Ú,M2329 ¹q¤l³q¸ô·~,0.0903,0.5717,5,-0.7693,0.0307,10,-0.7602,0.0197,10,0.4612,0.4918,6,4841817080.0,0.7284,3,2.38,0.3067,7,0.8786,0.9858,1,3.73,0.7755,3,1.41,0.621,4,0.0686,0.2442,8,69.31,0.1172,9,0.0086,0.3417,7,0.2159,0.9069,1
812,0.1356,6782 µø¶§,M1722 ¥Í§ÞÂåÀø,-0.0589,0.172,9,0.0265,0.5378,5,0.0856,0.5849,5,0.0372,0.943,1,14451910200.0,0.402,7,4.83,0.0843,10,17.7402,0.2136,8,5.65,0.9113,1,3.61,0.9419,1,0.1029,0.3582,7,39.52,0.5915,5,3.3626,0.9091,1,-0.004,0.3275,7
813,0.2793,6789 ªöà±,M2324 ¥b¾ÉÅé,-0.1283,0.0701,10,-0.6455,0.0986,10,-0.6159,0.0964,10,0.8545,0.1435,9,83915012848.0,0.1172,9,5.69,0.0493,10,39.7822,0.0723,10,1.09,0.3801,7,0.8,0.4403,6,0.5028,0.9858,1,31.68,0.7273,3,1.3578,0.7711,3,-0.0916,0.0832,10
814,0.0,6790 ¥ÃÂ×¹ê,M1900 ³y¯È¤u·~,0.2485,0.8291,2,0.6531,0.7371,3,0.4507,0.7152,3,0.1047,0.9014,2,13268939583.0,0.4228,6,2.18,0.3647,7,5.0986,0.6988,4,4.25,0.8127,2,2.78,0.8675,2,0.2419,0.7634,3,34.67,0.6867,4,1.1255,0.7262,3,0.1726,0.874,2
815,0.0087,6792 µú·~,M2327 ³q«Hºô¸ô·~,-0.0907,0.1139,9,-0.3935,0.2629,8,-0.3548,0.2804,8,0.5162,0.4239,6,3668317515.0,0.7963,3,2.54,0.2738,8,12.0417,0.3406,7,1.51,0.4458,6,1.22,0.5641,5,0.173,0.5893,5,21.99,0.8642,2,-0.3974,0.1742,9,-0.0571,0.1457,9
816,0.0185,6796 ®Ê¥°,M1722 ¥Í§ÞÂåÀø,-0.206,0.023,10,-0.4445,0.2136,8,-0.3578,0.2782,8,0.5422,0.3877,7,2723774155.0,0.8609,2,3.78,0.1325,9,28.0504,0.1172,9,-1.3,0.1008,10,-0.63,0.0909,10,0.2821,0.8434,2,43.53,0.5104,5,-1.7853,0.0515,10,0.6319,0.9912,1
817,0.1146,6799 ¨Ó¾e,M2324 ¥b¾ÉÅé,-0.1932,0.0296,10,-0.8792,0.0055,10,-0.8449,0.0055,10,0.8038,0.1709,9,5931640965.0,0.6605,4,5.46,0.0548,10,26.6928,0.1238,9,2.93,0.6758,4,2.45,0.8204,2,0.1528,0.5235,5,19.87,0.8905,2,0.0187,0.3549,7,0.0625,0.6243,4
818,0.1837,6805 ´I¥@¹F,M2328 ¹q¤l¹s²Õ¥ó,-0.1099,0.0953,10,0.4429,0.69,4,0.5735,0.7393,3,1.2489,0.0383,10,45182851401.0,0.1774,9,12.08,0.0066,10,26.411,0.1271,9,4.93,0.8719,2,2.43,0.8171,2,0.6409,0.9956,1,53.55,0.3275,7,1.9398,0.8379,2,0.7545,0.9978,1
819,0.1,6806 ´Ë´Q¯à·½,M3500 ºñ¯àÀô«O,0.1528,0.7108,3,-0.5945,0.1347,9,-0.6151,0.0986,10,0.6565,0.2804,8,31724853003.0,0.2322,8,2.68,0.2497,8,13.608,0.299,8,0.67,0.31,7,0.36,0.3001,8,0.1261,0.4206,6,59.72,0.2081,8,0.7971,0.6637,4,0.6861,0.9956,1
820,0.122,6830 ¦Æ»Í,M2331 ¨ä¥L¹q¤l·~,-0.1241,0.0745,10,-0.274,0.3472,7,-0.2258,0.3844,7,0.5602,0.3702,7,6341458592.0,0.6407,4,2.6,0.2629,8,14.5831,0.2782,8,-0.37,0.1621,9,-0.12,0.1533,9,0.1532,0.5246,5,44.86,0.4863,6,-1.2665,0.0723,10,0.2342,0.9168,1
821,0.446,6834 ¤Ñ¤G¬ì§Þ,M2328 ¹q¤l¹s²Õ¥ó,0.0598,0.5049,5,7.2958,0.9628,1,6.4742,0.9759,1,0.3221,0.6605,4,2428531201.0,0.8883,2,1.53,0.5761,5,9.4762,0.4315,6,0.32,0.2453,8,0.29,0.2782,8,0.1535,0.5268,5,30.87,0.7371,3,1.1273,0.7273,3,-0.0354,0.2147,8
822,-0.0416,6835 ¶ê¸Î,M2328 ¹q¤l¹s²Õ¥ó,0.1921,0.7722,3,0.3031,0.6407,4,0.179,0.6199,4,0.8929,0.1238,9,3475104349.0,0.8127,2,2.13,0.3812,7,6.0388,0.6199,4,3.96,0.7919,3,2.22,0.7842,3,0.4072,0.9474,1,48.04,0.4173,6,0.676,0.6287,4,0.0974,0.7481,3
823,0.0278,6861 ºÍ¥Í¥ú¹q,M1722 ¥Í§ÞÂåÀø,-0.0941,0.1073,9,-0.3364,0.3056,7,-0.2593,0.3625,7,0.6958,0.2519,8,2953647885.0,0.8467,2,2.45,0.2935,8,6.4445,0.5958,5,1.58,0.4611,6,0.94,0.4874,6,0.2662,0.8171,2,41.26,0.5553,5,-0.313,0.1972,9,-0.0803,0.0986,10
824,-0.021,6869 ¶³°\¯à·½,M3500 ºñ¯àÀô«O,0.2723,0.8434,2,0.6096,0.724,3,0.3706,0.6933,4,-0.1824,0.9847,1,19289782860.0,0.3286,7,3.93,0.1216,9,19.2518,0.195,9,-0.37,0.1632,9,0.01,0.1709,9,0.1481,0.5049,5,56.41,0.2716,8,-1.0249,0.0811,10,0.3063,0.9496,1
825,0.0206,6873 ªl¼w¯à·½,M3500 ºñ¯àÀô«O,0.1252,0.6539,4,0.1891,0.6068,4,0.0324,0.552,5,0.0614,0.9288,1,20292562951.0,0.3154,7,2.98,0.207,8,22.9663,0.1555,9,0.73,0.322,7,0.57,0.3724,7,0.3445,0.9102,1,55.3,0.2913,8,-0.3634,0.1829,9,0.6049,0.9901,1
826,0.005,6901 Æp¥Û§ë¸ê,M9900 ¨ä¥L,-0.1115,0.0931,10,-0.429,0.2212,8,-0.3739,0.2574,8,0.5445,0.3844,7,33603510000.0,0.2202,8,2.95,0.2147,8,-43.4322,0.0022,10,-6.48,0.0186,10,-6.38,0.0044,10,0.0054,0.011,10,1.43,0.9978,1,-28.854,0.0033,10,0.0968,0.7437,3
827,0.166,6906 ²{Æ[¬ì,M3600 ¼Æ¦ì¶³ºÝ,-0.3444,0.0055,10,-0.4909,0.195,9,-0.3847,0.2508,8,0.6596,0.276,8,4221305586.0,0.759,3,5.91,0.0427,10,54.6865,0.0537,10,2.53,0.6254,4,2.08,0.7623,3,0.226,0.7284,3,14.85,0.931,1,0.0746,0.3998,7,0.5602,0.9858,1
828,0.0728,6916 µØ­â,M2326 ¥ú¹q·~,-0.0848,0.1216,9,-0.5958,0.1336,9,-0.5531,0.1522,9,0.6842,0.2552,8,1673628750.0,0.9409,1,1.54,0.5728,5,3.5752,0.816,2,0.29,0.2377,8,0.26,0.2629,8,0.3264,0.8949,2,51.2,0.3614,7,-0.8792,0.1019,10,0.0891,0.7251,3
829,-0.0026,6937 ¤Ñ­i,M2324 ¥b¾ÉÅé,-0.0462,0.1928,9,1.1362,0.8149,2,1.0218,0.8226,2,0.9543,0.1062,9,13163456308.0,0.4239,6,4.52,0.0997,10,25.8229,0.1303,9,2.71,0.6495,4,2.11,0.77,3,0.1997,0.6594,4,22.43,0.8554,2,1.1752,0.7382,3,0.4059,0.9671,1
830,0.0774,8011 ¥x³q,M2327 ³q«Hºô¸ô·~,-0.0882,0.1183,9,-0.6908,0.0701,10,-0.6397,0.0811,10,0.6083,0.3133,7,3600505035.0,0.8028,2,1.38,0.6462,4,4.7757,0.7218,3,1.48,0.4414,6,0.92,0.4754,6,0.0634,0.2289,8,52.34,0.3494,7,2.2467,0.8598,2,0.1388,0.8313,2
831,0.054,8016 ª¿³Ð,M2324 ¥b¾ÉÅé,-0.0379,0.2092,8,-0.6378,0.1073,9,-0.6127,0.103,10,0.4663,0.4863,6,30636945707.0,0.2442,8,3.46,0.161,9,7.3838,0.5378,5,4.47,0.8357,2,3.13,0.9102,1,0.3542,0.9179,1,34.8,0.6791,4,0.46,0.5509,5,0.0293,0.4786,6
832,0.0542,8021 ¦yÂI,M2331 ¨ä¥L¹q¤l·~,0.0616,0.5071,5,0.3167,0.6473,4,0.2617,0.6572,4,0.4726,0.4786,6,4175755008.0,0.7623,3,0.93,0.8795,2,5.6706,0.6473,4,0.25,0.2355,8,0.24,0.2552,8,0.3141,0.8817,2,28.02,0.77,3,0.3156,0.506,5,-0.0328,0.2245,8
833,0.513,8028 ª@¶§¥b¾ÉÅé,M2324 ¥b¾ÉÅé,0.0254,0.4042,6,0.1666,0.5969,5,0.1453,0.6057,4,0.8639,0.1369,9,8808880531.0,0.5367,5,2.21,0.356,7,11.9776,0.3439,7,1.59,0.4622,6,0.83,0.4502,6,0.172,0.5849,5,55.57,0.2859,8,0.0229,0.3625,7,0.0392,0.5203,5
834,-0.1562,8033 ¹pªê,M9900 ¨ä¥L,0.4981,0.9441,1,2.5428,0.8916,2,1.7794,0.8762,2,0.0413,0.9419,1,11917119150.0,0.4469,6,7.51,0.023,10,42.2172,0.0679,10,1.74,0.483,6,1.24,0.5696,5,0.1126,0.3855,7,37.2,0.6342,4,2.8471,0.8828,2,0.0329,0.5027,6
835,0.1056,8039 ¥x­i,M2328 ¹q¤l¹s²Õ¥ó,0.0533,0.4819,6,1.6203,0.8478,2,1.4069,0.8565,2,0.4171,0.5455,5,12412951232.0,0.4403,6,1.21,0.7317,3,6.2906,0.6013,5,1.56,0.4578,6,1.0,0.5049,5,0.1829,0.6199,4,41.06,0.5608,5,3.9038,0.92,1,0.0928,0.7306,3
